label,text
other,"@L7250402 @RGutmensch Okay, Sie verstehen es immer noch nicht. Ganz von vorn und für die einfachen Leute: PRO ASYL ist spendenfinanziert. Was heißt das? Es ist irrelevant, wie viele Flüchtlinge kommen, wir haben dadurch zunächst nicht mehr und nicht weniger Geld zur Verfügung. Diesen Punkt verstanden?"
other,"@LenaSakuraBlume Liebe Lena, das bemerkst Du erst jetzt??? Warum ist das so??? Na, Putin hat Schuld am gescheiterten EU-Experiment 😂😂😂"
other,"@SteinbachErika Ich drücke uns allen die Daumen, die heut nacht in irgendeiner Weise ""Dienst schieben"" müssen. |LBR| Einmal ohne Ironie und Sarkasmus: #wirschaffendas Guten Rutsch Euch allen!"
other,"Dem katholischen Sorben #Tillich zu unterstellen, er habe ein monokulturelles deutsches Sachsen gewollt, ist schon arg blöd. #servicetweet"
other,"@RNZonline Da will sich ein Jurist profilieren,auf unsere Kosten.Immer diese Berufung,Er hatte einen fairen Prozess und ruh iss!"
other,Sprechverbot für Erdogan. Boykott der Presse für seine Rachegedanken. |LBR| Er soll im Orient bleiben. Da gehört er hin. Europa ist Tabuzone.
other,@martinkaul @henrikdo Das Pferd gefiel mit sehr. Der Reiter gar nicht.
other,"@Riedegost Für mich gibt es Straftaten, da fehlt mir jedes Verständnis, diese sind mit NICHTS zu entschuldigen."
other,"@machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Sie sollten mal hebräisch lernen, dann würden Ihnen auch hebräische Texte zum Thema Ihren Horizont erweitern."
other,Die CSU ist für Wertkonservative nicht mehr wählbar einzig die AFD vertritt in Bayern das wertkonservative Profil Erbe v Franz Josef Strauß
other,"@aschentonne Viel, viel Spaß und eine erholsame Zeit für Dich, liebe Grüße von der Mecklenburgischen Seenplatte (bei - 8° C brrrrrrr) 👋😃"
other,Was macht ihr liebe Kameraden
other,@UbbelohdeBerlin @SM100d Wieviele bio-deutsche sich wohl jetzt lautstark beschweren😃.....sie haben bestellt und es wurde geliefert..!
other,@krippmarie Es geht immer weiter....auch ohne unsere Zustimmung..!!
other,Angehörigen der in München Getöteten gilt unser tiefstes Beileid. Verletzten wünschen wir eine schnelle und vollständige Genesung.#Muenchen
other,"@MonikaBergholz1 Sind sie auch. Hier gibts keine, kein Ungar käme auf die absurde Idee, frische Erdbeeren im Winter kaufen zu müssen!"
other,@DieNRV Das trifft sich gut: Habe Sie gerade geblockt!
other,@Spekulant1 @SZ @EveRoll auf der seite 3 der @SZ wird gepöbelt?
other,"Wert eines Bundesbürger gegenüber einem Politiker 1 zu7,8,9........,siehe Cuxhaven"
other,"Schulz ist 2 x sitzengeblieben und hat keinen Schulabschluss. Das |LBR| ist nicht der Mann, dem man vertrauen soll."
other,"Nach unseren Informationen wurden gestern 14 Afghanen abgeschoben: 7 aus NRW, je einer aus BaWü, Hessen, RLP, Hamburg sowie drei aus Bayern."
other,"Im September 2017 hatten die Wähler in #Deutschland entschieden. Heute ist #Silvester2017 &amp; eine Regierung ist noch weit entfernt. Es widert mich an, dass sicherlich bis Februar / März Personen, wie #Israel-Apartheidstaat- #Gabriel (@sigmargabriel) noch volle Gehälter bekommen."
other,Wir brauchen ein Bund-Länder-Bündnis für unseren Rechtsstaat. Bund und Länder müssen dringend mehr Stellen für Polizei und Justiz schaffen. Konkret: Wir brauchen 15.000 neue Stellen für Polizei und Sicherheitsbehörden sowie mindestens 2000 zusätzliche Stellen in der Justiz.
other,"Annette Groth ist übrigens ""Menschenrechtspolitische Sprecherin"" der @Linksfraktion. Keine Pointe."
other,"Junge Männer aus Afrika, die sich weder ausweisen können noch |LBR| Flüchtlinge sind müssen an der Grenze zu Österreich zurückgewiesen |LBR| werden."
other,@BROT_furdiewelt Ihr entscheidet auch nicht darüber. Es geht um eure Meinung: ist Israel für euch ein Apartheid-Staat: ja oder nein?
other,"Jetzt müssen wir entscheiden, was besser ist: Mandat zum Weiterverhandeln mit der Union und am Ende entscheiden unsere Mitglieder über das Ergebnis ( dafür werbe ich) oder Weg hin zu baldigen Neuwahlen."
other,"@Volker_Beck:""Wenn es um Israel geht in der Völkergemeinschaft und bei internationalen Organisationen, ist es immer einseitig."" #DILK16 @WHO"
other,"@InesHenkler @brosel_werner Ich weiß, Männer haben dreierlei Maß - das übertriebene Maß, das Wunschmaß und die oft bittere Realität 😜"
other,"@MonikaBergholz1 Wir nehmen Chlorella, keine handelsübliche Zahnpasta, kein Fluor etc. TV schauen wir ohnehin nicht.Kurkuma, Koriander und ich habe keine Impfungen😊"
other,Wir müssen den Bürgern die richtigen Antworten geben – gemäß unserer Position Mitte-Mitte/Rechts.
other,@GingerHeadRocks @66Freedom66 Frankfurt ist für mich gestorben!
other,@LottaP1 Die würden das tun wofür wir hier zu feige sind...auflehnen einstehen bekämpfen sind bei uns Fremdwörter..!
other,Warum gibt es so viele Schwachköpfe in Deutschland?
other,"Jetzt auf der Hauptbühne: Verleihung des Felix-Rexhausen-Preises des BLSJ, moderiert durch Anja Reschke. #HamburgPride"
other,@spox Hoffentlich sitzt er bei den Bayern dauernd auf der Ersatzbank!
other,@soskinderdorf Solange sich Geschäftsführer von Hilfsorganisationen fürstliche Gehälter zahlen spende ich nicht. Ich helfe Kindern in meiner Nachbarschaft.
other,@matthiasfuchs6 Auf den Weg vom BMF zum Kanzleramt gerade am BMUB vorbei gefahren! schönen Aufenthalt!
other,"#Andreas #Hollstein. |LBR| Sie sollten sich mal lieber um die eigenen Bürger kümmern. |LBR| Im übrigen ist das nicht ihre Stadt, sie gehört den Bürgern. |LBR| Am Größenwahn leiden wohl mehrere Politiker."
other,@anna_IIna Wir haben wirklich nette Gesellschaft unter uns....
other,@VZSaar @JuergenZimper @Thomas_Beutler @Juenger_Mathias Bis später! Freue mich das Projekt Webitipps näher kennenzulernen.
other,"@Beatrix_vStorch Es stimmt....Höcke könnte zum Problem werden....Politik ist auch Diplomatie, die muss gewahrt werden!"
other,"@DetlefBahlke @kandidatschulz Eine Kette ist nämlich immer nur so stark, wie ihr schwächstes Glied. 😜"
other,"Das Motto des HAMBURG PRIDE lautet in diesem Jahr übrigens ""Mehrheit für Vielfalt: Du hast die Wahl"" #HamburgPride"
other,"@jonworth Ok. Ich texte noch, wann ich ankommen."
other,"@KopietzAndreas @berlinerzeitung Die sollten sich Eine Richtige Fachfirma holen , die sich mit Sicherheit auskennt!"
other,@VZSaar @JuergenZimper @Thomas_Beutler @Juenger_Mathias Bis später! Freue mich das Projekt Webitipps näher kennenzulernen.
other,Wir sind grad völlig überwältigt und sprachlos. Das grenzt an eine kleine Revolution im Bereich Geschlecht. Vielen Dank für euren Support die letzten Jahre! #dritteoption
other,@IAMMASCHO Nazi ist für mich jemand der den Nationalsozialismus gut findet und kein Patriot auf einer rechten demo ist
other,"Gauck sprach d. DEMOKRATIE d. Weimarer Republik an &gt; jedoch histor. Fakt ist, es war eine Plutokratie, gekennz. v Uneinigkeit u SPD-Führung😜"
other,"@der_ypsilon Vegan??? 🤢 Du willst Dich nicht umbringen, oder??? 😜"
other,"Der Felix-Rexhausen-Preis geht an Claus Bredenbrock für die Dokumentation ""Des Kaisers schmutzige Wäsche“ (Arte). Glückwunsch! #HamburgPride"
other,Nun - da mich das Deppenvirus noch nicht erwischt hat fühle ich mich ganz wohl. Aber DANKE der Nachfrage!
other,@Woxl0r @Bethel_Aktuell Deutsche haben generell keine Lobby |LBR| Wir müssen lauter werden!! |LBR| Von den Neuhinzugekommenen lernen heißt fordern lernen. Und ein bisschen Terror machen...
other,@zeitonline @Boelscheline Europäische Union wurde einst gegründet um Wohlstand und Sicherheit für Europäer... |LBR| Korrupte Banken nahmen uns den Wohlstand und absurde Migrantenwanderung die Sicherheit...! |LBR| Wir haben nur die falschen Politiker....!!
other,Soziales |LBR| „Uns geht es gut wie nie“: Altersarmut nimmt drastisch zu |LBR| Von Victoria -  26. Juni 2017 3 367
other,"@Islamrat Weil der Teil weggelassen wurde,wo ich sagte, dass es völlig legitim ist für die Grechtigkeit der Palästinenser ohne Gewalt zu demonstrieren"
other,"@Blacki81 @workfloh Es ist ja schon eine besonderer Beruf, wo man leicht an Waffen kommt ..."
other,"@InesHenkler Ne ni - Gottseidank fuhren wir Ossis ""Pneumant-Reifen"" 😂😂😂"
other,"@msf_de @dieLinke @SPIEGELONLINE Die sollen nach Hause gehen ,der Krieg ist beendet!ihre Heimat braucht Leute für den Wiederaufbau!"
other,"@Luis055a Gott, hängen sie im vergangenen Jahrhundert...."
other,"@ausgemurkselt @RonaiVeromaus Was sollen solche Sprüche?!  Traut man einer weiblichen Jesidin nicht zu, dass sie denken kann? |LBR| #Rassismus |LBR| #Sexismus"
other,@Thomas_Beutler @VZSaar @JuergenZimper @Juenger_Mathias Sehr gerne und viel Erfolg für euer wichtiges Projekt. Danke für Eure Arbeit @VZSaar.
other,Wir leben in einer Scheindemokratie aber in keiner #Demokratie!
other,"@_juliaschramm Heute kann kaum was unsere Laune trüben. Erst feiern, ab morgen können wir uns wieder über den Rest ärgern."
other,"@AthinaMala @nasanasal @SJW_MadBunny @machtjanix23 @Steffmann45 @troll_putin @petpanther0 @mastermikeg @Norbinator2403 @ennof_ @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @_macmike @ellibisathide @MD_Franz Er hat es angekündigt, er blockiert uns jetzt alle, ihn hat der Thread genervt."
other,@RegSprecher Hat Merkel und Scholz sich als Schuldige bekannt?
other,Heute mal wieder einen Weihnachtsmarkt besucht...Legoklötze werden jetzt mit MP‘s bewacht. |LBR| Daneben ein singender Auflauf mit Lilakäppchen und Bannern...was stand drauf..? |LBR| Refugees welcome... niemand ist illegal....😂😂
other,"@MonikaBergholz1 Ach ja, ich vergaß: noch ein Schuss Sahne dran!😊"
other,Antragsteller von Antrag 28 ziehen ihren Antrag zurück - #aksynode16
other,".@MartinSchulz appelliert fast verzweifelt um Mehrheit für ""ergebnisoffene Sondierungen"" - und damit um sein eigenes politisches Überleben: ""Vertraut mir"". @spdde #spdbt2017"
other,@serhildan_hzk @Muhammedkani @tagesschau der will sich für ein paar türken beliebt machen. chill
other,@NickGlego Die beiden Krieg geführt? NEIN!!!
other,Schäbige persönliche Attacken von Rechts in Boulevardzeitungen sind irgendwie auch Ehrenzeichen.
other,@danielmack @LC180666 Man beachte die vielen Türkischen Fahnen. Das sagt alles.
other,@shlomosapiens @_macmike Wieder einmal links und rechts verwechselt
other,"@Wookie_In_Crime Wir haben Ihren Tweet gelesen und haben den Punkt verstanden. WIr haben allerdings eine andere Postion, wie Sie unserem Tweet sicherlich entnehmen können."
other,"@66Freedom66 @kling_august Wie gesagt ,wer Geld bringt dessen Lied ich sing!"
other,"Morgen Abend Diskothek im SC Neubrandenburg 🛶 Programm ist fertig, viele Einfälle aus 44 Jahren Diskotheken, haha 😈😈😈"
other,@DrGrandt Sehr interessant.  Veränderung kann nur von den Afghanen selbst kommen. Aufklärung kommt von innen.
other,"Wir wünschen einen gesegneten Feiertag. Um 9 Uhr feiert Kard. Marx Hl. Messe am Marienplatz, anschließend Prozession #München #Fronleichnam"
other,Das nächste Treffen der AG NRW gegen #Abschiebungen findet am 2.7. um 11 im Allerweltshaus in Köln statt #allebleiben #Abschiebungenstoppen
other,Nach der Sparerenteignung mit Null Zinsen kommt jetzt noch die Inflation für Alle dazu |LBR| DE die Melkkuh Europas/Welt |LBR| #schäuble der Weltökonom
other,"@GThummerer @BMI_Bund @RegSprecher Artikel 16a: Politisch Verfolgte geniessen Asylrecht. Keine Kriegs, Bürgerkriegsf.! 2. Illegale Einreise! 3. EU-Drittstattenreglung!"
other,"@hdBerretz Wen die Deutschen es sich gefallen lassen, Maas als „Justizminister“ einer Nichtregierungsorganisation BRD kann lediglich Verordnungen erlassen, wenn sie es auch „Gesetz“ nennen, das Volk ist der Souverän selbst nach BRD Regeln, und das sagt normalerweise was geschieht."
other,"Ein großartiger Mann, mit Germanenherz!"
other,@Rebellin70 @Hollstein63 ...wie kann man eine angebliche 15cm Schnittwunde mit einem 5cm Pflaster abdecken..? |LBR| ...das ist der Stoff aus dem Filme gemacht werden...fragt @_fatihakin_
other,Warum illegal eingereiste und nicht anerkannte Flüchtlinge in sichere |LBR| Länder nicht abgeschoben werden können haben die Grünen |LBR| zu vertreten.
other,"Heute Lesung in Bonn |LBR| Parkbuchhandlung, La Redoute, Kurfürstenallee 1, 53177 Bonn – Bad Godesberg |LBR| 19:00 Uhr"
other,@AfDBerlin @2018_AfDwaehlen Wir sind im nahen Osten!
other,Wer es noch nicht wußte |LBR| Rote Linke und Grüne gehen gar nicht in Deutschland #G20
other,🐟Heute ist Freitag! Wie sieht es bei Euch aus? Fleisch oder nicht? 😇
other,"Diskussionen mit Vertreter*innen der #Bundesregierung und #EU laufen immer gleich: Sie erzählen einfach nur, wie toll sie alles machen🙄"
other,"@Heike891 Nöööööööööö, bei dem Anblick brauche ich eher einen Drink 😜"
other,Deutschland hat ein Problem |LBR| Es heisst #Merkel |LBR| Sie muss weg. Das spiegelt das BTWahlergebnis wieder |LBR| Also tut das ihr gewählten Parteien
other,"@pinselpoetin Guten Morgen 👋 wissen Sie, ich denke eher, es ist die GIER der Menschen. Rammstein bringt es mit dem Titel ""Mehr"" auf d. Punkt"
other,@RT_Deutsch Interessiert das wirklich noch jemanden was die in Reih und Glied sitzenden verzapfen..?
other,Die Türken in Wien! Endlich klappt die kulturelle und sexuelle Symbiose!
other,"@RalfMueller12 Wenn es zum Krieg kommen würde zerbricht der ""Westen"" an seiner verwöhnten Infrastruktur, der Osten nicht, da NATURBURSCHEN 😜"
other,In Bayern gilt: Die Politik ist ein starker Partner unserer Polizei. #TVDuell
other,@WolfFreewilli @AndreaSchlegel3 @Ebony_Sunrise Feindbild Merkel reicht nicht !
other,@InesHenkler 😳😳😳 Ist aber auch lecker 😜
other,"@maischberger @DoroBaer Diese Frau ist furchtbar. Die einigen mit Verstand in der runde, sind die 3 Herren auf der rechten Seite."
other,"Habe vorhin in der Tagesschau die Stellungnahme ""meines"" Innenministers (MV), Caffier, zum NPD-Verbot gehört - einfach lächerlich 😂😂😂"
other,Menschen wie Volker Kauder sollten für ihre Aussagen gegen das GG vor den Kadi gezerrt werden!
other,Karam Mashour ist seit Sonntag als erster arabischer Israeli #Basketball-Spieler bei @MaccabitlvBC
other,"@peteraltmaier von der #Bundesregierung: ""EU-Türkei-Deal stößt nicht auf ungeteilte Zustimmung"" - so kann man es auch nennen 😄"
other,"@Waldoknalldo @SteveMotley Marines Love Trump folgt mir, wow!"
other,@faz_donalphonso Sie mieser kleiner Rassist. Darüber reden wir demnächst noch in Berlin :-)
other,"@danielm2601 @fneuhann @berlindirekt Nein, das stimmt nicht. Erstens habe ich niemanden zurückgepfiffen. Zweitens wurde Wolfgang Kubicki so (fehl)interpretiert, als ginge es um diese Legislaturperiode. Wir haben einen eindeutigen und unmissverständlichen Beschluss. CL"
other,@DJanecek @RobertHabeck Wir schildern das Erstaunen der Union über @roberthabeck s Verhandlungsführung. Damit werten wir diese nicht.
other,"@paradoxxiss Das ist so nicht ganz korrekt, viele Tausend Deutsche sind schon da und es werden Tag für Tag mehr, es gibt viel Unterstützung von unterschiedlichen Seiten. |LBR| Würden die Menschen es vollumfänglich verstehen wäre die BRD show schon vorbei"
other,@kritischepress1 Was für ein häßliches Bild..kein Lkw da wenn einer gebraucht wird....
other,"@Jonas_Hermann @KrahMax Garantieren nur das es künftig verschleiert wird... |LBR| Die können sagen was sie wollen, ich mag sie nicht..!!!"
other,@MarcSchriese Bei diesem Wetter musst du schon Amphibisch sein!🐸
other,"Hallo Freunde, da bin ich wieder, der Mecklenburger Querkopp 😜 Fällt bei unseren Medien schwer, toppen sie doch ""ND"" u. ""Schwarzen Kanal""😂😂😂"
other,@dieLinke Deutschland ist auch nicht sicher.
other,@himbeerhans @stfries @AuswaertigesAmt 5. Fazit: durch besonnenes Handeln der israelischen Seite (gegen Aufstachelung von Abbas et al) kam es zu einigermaßen friedlicher Lösung
other,@Westminster1000 Das wird nur nicht funktionieren
other,@Osshunt @dresden_airport Sun d'Or ist ein Tochterunternehmen von El Al
other,@DPedig Dieses Jahr hat das mit den Videos leider nicht mehr geklappt. Erinnere uns am besten nächstes Jahr rechtzeitig noch mal daran. ^ml
other,@Ronny_Funk_Bln Die Gesellschaft ist noch nicht soweit - das ist auch mein Titel (hat leider nicht in einen Diagramm 📈 Balken gepasst.
other,"Wir der Westen, war der Feind des Politbüros der ehemaligen #DDR. Wie kann es sein, dass diese #Politiker nun unsere Regierung bilden und Gelegenheit haben ihren damaligen #Feind weiter zu bekämpfen? |LBR| Na das nenne ich doch mal verdrehte Welt."
other,"@NSArschloecher @IsidorMeyer1 @MartinSchulz Zw Fremdenfeindlichkeit u gegen Chaos sein,durch Inkompetenz verursacht besteht ein Unterschied😜"
other,@dushanwegner @GoeringEckardt Ich habe nur Mitleid mit den wenigen die dagegen Aufbegehren |LBR| Der Rest hat es so gewollt...wohlverdient..!!
other,Pervers. |LBR| Als Folge des Diesel Betrugs werden jetzt Dieselfahrzeuge mit Subventionen weltweit angeboten
other,"Mareike beantwortet heute gegen 14 Uhr auf @DKultur im #Kompressor, wie man sich bei uns anmeldet&amp;wie die Finanzierung der Miete klappt!"
other,"@InesHenkler @brosel_werner So schlecht kann es mir nicht gehen, dass ich das nötig hätte😂😂😂"
